reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Ins.started,text_3.started,key_resp_2.started,Ins.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,thanks.started,text_2.started,text_2.stopped,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
27,50,21,12,0,84,2,151.07312762498623,,,,,,,,,151.0589274999802,151.07312762498623,152.0565368749667,152.0565368749667,152.0637628340046,152.76794991700444,l,0.7007808749913238,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
15,35,13,12,1,85,1,152.77940841700183,,,,,,,,,152.76874949998455,152.77940841700183,153.76478324999334,153.76478324999334,153.77322795899818,154.56508483400103,l,0.7948194170021452,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
78,80,162,12,2,86,6,154.57928570901277,,,,,,,,,154.56594554201,154.57928570901277,155.56602262496017,155.56602262496017,155.5730999999796,156.1802274590009,t,0.6102672910201363,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
11,30,7,12,3,87,0,156.19293404195923,,,,,,,,,156.1809310420067,156.19293404195923,157.1800918339868,157.1800918339868,157.19000349997077,157.94830899999943,l,0.7642707079648972,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
67,75,119,12,4,88,5,157.9625834589824,,,,,,,,,157.9491667500115,157.9625834589824,158.94889070896897,158.94889070896897,158.95601383398753,159.44819541700417,t,0.49515625002095476,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
40,55,62,12,5,89,3,159.4624134170008,,,,,,,,,159.4489899170003,159.4624134170008,160.44836829201085,160.44836829201085,160.45668158400804,162.07548558397684,t,1.6231617499724962,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
49,60,89,12,6,90,4,162.09159895899938,,,,,,,,,162.07644099998288,162.09159895899938,163.07351654197555,163.07351654197555,163.09013333398616,163.66502874996513,t,0.5893117089872248,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
67,75,119,13,0,91,5,163.67935699998634,,,,,,,,,163.66580558399437,163.67935699998634,164.6652274999651,164.6652274999651,164.67323329200735,165.23201999999583,t,0.5616916659637354,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
78,80,162,13,1,92,6,165.24656833399786,,,,,,,,,165.23296216700692,165.24656833399786,166.23199337499682,166.23199337499682,166.24025604198687,166.74183995899512,t,0.5054242090554908,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
27,50,21,13,2,93,2,166.7570647500106,,,,,,,,,166.74277449998772,166.7570647500106,167.74026204197435,167.74026204197435,167.74714012496406,168.42529579199618,l,0.6742965829907916,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
11,30,7,13,3,94,0,168.4403447919758,,,,,,,,,168.42608366697095,168.4403447919758,169.42361512500793,169.42361512500793,169.43114595900988,170.0319834999973,l,0.6062458750093356,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
49,60,89,13,4,95,4,170.04646637500264,,,,,,,,,170.0329223749577,170.04646637500264,171.03266720898682,171.03266720898682,171.03990491700824,171.75890554196667,t,0.7157451669918373,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
40,55,62,13,5,96,3,171.77390999998897,,,,,,,,,171.75984858395532,171.77390999998897,172.75714787497418,172.75714787497418,172.76464266696712,173.82597954198718,t,1.0645397910266183,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
15,35,13,13,6,97,1,173.84025641699554,,,,,,,,,173.82682449999265,173.84025641699554,174.82385300000897,174.82385300000897,174.83063208399108,175.14232162496774,l,0.3102058329968713,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,175.14297895896016,175.15234495897312,175.64598599995952,175.64142712496687,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
